id,title,year,venue,citation_count,source,doi,arxiv_id
65bf6459-c652-4877-aa53-ad95e9086062,Synthesizing scientific literature with retrieval-augmented language models,2026,Nature,50,traverse_fwd,10.1038/s41586-025-10072-4,
485eb7b3-067b-48d5-8cd9-16881c75638f,A multi-agent system for automating scientific discovery,2026,Nature,37,traverse_fwd,10.1038/s41586-026-10652-y,
95dd84ce-18a0-44f3-971c-e7be75c36f41,pAI/MSc: ML Theory Research with Humans on the Loop,2026,arXiv.org,2,traverse_fwd,10.48550/arXiv.2604.20622,2604.20622
f2afa773-6f07-43d3-bf3c-c2a53bd6710a,Sci-Reasoning: A Dataset Decoding AI Innovation Patterns,2026,arXiv.org,2,traverse_fwd,10.48550/arXiv.2601.04577,2601.04577
e1890432-9c44-4310-b27a-6e69e95da5d0,DeepXiv-SDK: An Agentic Data Interface for Scientific Literature,2026,arXiv.org,2,traverse_fwd,10.48550/arXiv.2603.00084,2603.00084
9fef3553-e91f-43b1-a93b-6629f80a90dc,Automating data extraction in meta-research: A multi-model benchmark in network psychometrics papers,2026,Behavior Research Methods,1,traverse_fwd,10.3758/s13428-026-03052-7,
ae6115c8-ea54-46d3-aa8a-e7d089133dbd,Using Elicit AI research assistant for data extraction in systematic reviews: A feasibility study across environmental and life sciences.,2026,Research Synthesis Methods,1,traverse_fwd,10.1017/rsm.2026.10080,
2eac21c3-522f-4225-aca5-845af7021504,"Don't Stop Me Now, `Cause I'm Having a Good Time Screening: Evaluation of Stopping Methods for Safe Use of Priority Screening in Systematic Reviews",2026,Cochrane evidence synthesis and methods,1,traverse_fwd,10.1002/cesm.70068,
fff587a3-2837-456e-9b25-9afe2568f2e9,Evaluating machine learning tools to assist title and abstract screening in systematic literature reviews: a report based on the EULAR RA Management Recommendations Task Force.,2026,Annals of the Rheumatic Diseases,1,traverse_fwd,10.1016/j.ard.2026.05.006,
82c85cc2-8358-4ff1-9e79-1807d7a37b9d,Turning Citation Networks Inside Out: Studying Science Using Content-Based Knowledge Graphs from LLM-Derived Taxonomies,2026,arXiv.org,1,traverse_fwd,10.48550/arXiv.2601.15062,2601.15062
33d7316d-dada-4c5a-9b0d-469f188fa701,Technology for physical activity promotion: A bibliometric analysis over four decades using an AI-human hybrid search and selection model.,2026,Journal of Science and Medicine in Sport,1,traverse_fwd,10.1016/j.jsams.2026.06.010,
94058276-f099-46ad-ba8e-10b880221c3e,When to stop reviewing: validation of stop criteria in ASReview,2026,BMC Medical Research Methodology,1,traverse_fwd,10.1186/s12874-026-02866-5,
45998e50-a422-4346-bdda-e3274cd659e8,Confidence-Based Stopping Methods for Systematic Reviews,2026,,1,traverse_fwd,10.1145/3805712.3809924,2606.15380
7a1e8f03-a97a-44a7-bb2e-868fb6c51e20,IntrAgent: An LLM Agent for Content-Grounded Information Retrieval through Literature Review,2026,Volume 1,1,traverse_fwd,10.48550/arXiv.2604.22861,2604.22861
b97ef718-0408-4063-b43f-fb5e7622a62b,"Human-Centred Research Automation: Agentic AI Framework for Literature Discovery, Filtering, and Gap Identification",2026,HCAIep,1,traverse_fwd,10.1145/3777490.3777511,
961e1f95-474a-4e2c-a84b-96d9ac8dcbed,AutoResearch AI: Towards AI-Powered Research Automation for Scientific Discovery,2026,,1,traverse_fwd,,2605.23204
a6fbabce-30fb-4b3e-b5b2-32b294d7e360,"Математическая модель процесса автоматизированного построения обзорных текстов, основанного на использовании цитатно-осведомленной суммаризации",2026,"МОДЕЛИРОВАНИЕ, ОПТИМИЗАЦИЯ И ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ",0,traverse_fwd,10.26102/2310-6018/2026.57.6.020,
d86a8fc1-d152-492f-9066-05d1350a405c,AIM review tool: artificial intelligence for smarter systematic review screening,2026,npj Artificial Intelligence,0,traverse_fwd,10.1038/s44387-026-00080-8,
3055d024-05e3-4430-a423-830f94d2487e,Early Recall Estimation and Stopping in Technology-Assisted Reviews via Ranker-Sampler Fusion,2026,Companion Proceedings of the ACM Web Conference 2026,0,traverse_fwd,10.1145/3774905.3795598,
cebf6e46-251d-47a6-bfc3-201b618616ef,Accelerating Literature Reviews with Multi-Database Information Systems for Financial Distress Research,2026,Syst.,0,traverse_fwd,10.3390/systems14020181,
a904ca4c-1abe-42ef-bb1f-7f778373abae,TiAb Review Plugin: A Browser-Based Tool for AI-Assisted Title and Abstract Screening,2026,arXiv.org,0,traverse_fwd,10.48550/arXiv.2604.08602,2604.08602
414a15d2-899b-4b17-adf2-a48781a0c7ed,"Auditing GenAI Literature Search Workflows: A Replicable Protocol for Traceable, Accountable Retrieval in Student-Facing Inquiry",2026,AI in Education,0,traverse_fwd,10.3390/aieduc2020008,
8002a30b-92d5-42b9-821e-469c9cfa3c80,Vakya: An Intelligent Framework for Automated Research Synthesis and Conference Recommendation,2026,2026 International Conference on Sustainable and Futuristic Technologies (ICSFT),0,traverse_fwd,10.1109/ICSFT67370.2026.11566349,
653833e0-394f-42f1-8d35-b57863b54293,Decision-Theoretic Stopping Rules for Document Screening,2026,,0,traverse_fwd,10.1145/3805712.3809548,2606.07071
695cd893-c628-40ba-8851-f9efbd2d5b75,Learning study similarity to investigate heterogeneity in meta-analysis using LLMs and triplet loss,2026,,0,traverse_fwd,,2605.29603
771695b9-ae7b-4d1d-b976-93f1cf26aa2d,Study protocol for evaluating automation of systematic review processes with EPPI-Reviewer and Copilot 365 in updating the cataract evidence gap map,2026,Systematic Reviews,0,traverse_fwd,10.1186/s13643-026-03101-4,
345d0ef3-ed61-4d5a-907a-ad07f8926edc,A hybrid approach to large-scale systematic literature reviews: combining automated tools with text-mining techniques,2026,BMC Research Notes,0,traverse_fwd,10.1186/s13104-026-07651-7,
6f177a78-810a-473d-985c-af2597e5e95f,"Autonomous Knowledge Pipeline for AI Research: LLM Agents for Automatic Paper Curation, Multimodal Media Generation, and Online Publishing",2026,2026 International Conference on Advances in Artificial Intelligence and Machine Learning (AAIML),0,traverse_fwd,10.1109/AAIML67890.2026.11498163,
68086292-146c-4664-bf59-fe044c760684,AutoForest: Automatically Generating Forest Plots from Biomedical Studies with End-to-End Evidence Extraction and Synthesis,2026,Proceedings of the 64th Annual Meeting of the Association for Computational Linguistics (Volume 3: System Demonstrations),0,traverse_fwd,10.18653/v1/2026.acl-demo.13,2606.02403
1f0170eb-8cea-4de8-888a-47a11d3af8cd,"Searching smarter, not harder: leveraging AI to enhance literature searches for theory-driven reviews—A methodological case study",2026,BMC Medical Research Methodology,0,traverse_fwd,10.1186/s12874-026-02814-3,
65e3d85e-05e7-40d9-b617-d4c267acd1b8,Comparing the performance of four mainstream large language models on medical literature review generation: a human expert evaluation in SMILE surgery,2026,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,0,traverse_fwd,10.1007/s00417-025-07092-1,
b9ef8b42-3674-4192-98f5-55105da2a388,Multi-Turn Agentic Scientific Literature Search via Workflow Induction,2026,,0,traverse_fwd,,2607.00597
20350e38-6923-4a93-8839-a931fc9495e9,SocLitGen: An LLM-assisted framework for automated literature review in social sciences,2026,Information Processing & Management,0,traverse_fwd,10.1016/j.ipm.2026.104885,
ed20e694-61e4-4da6-967a-d8503dbe2b5f,Optimising screening efficiency in evidence synthesis on health Technology: A simulation study using ASReview.,2026,International Journal of Medical Informatics,0,traverse_fwd,10.1016/j.ijmedinf.2026.106516,
8c31b41a-9886-4944-a7fa-61c210f2e282,Multi-Dimensional Knowledge Profiling with Large-Scale Literature Database and Hierarchical Retrieval,2026,,0,traverse_fwd,,2601.15170
846a0973-6cab-4a22-b1a0-281f69629ce3,Applications of Large Language Models in Medical Research: From Systematic Reviews to Clinical Studies,2026,Bioengineering,0,traverse_fwd,10.3390/bioengineering13030365,
b0c5c85f-053d-4cb4-8c97-f442d241f807,Automated full-text screening and accelerated reviews using large language models with context-aware agents: an exploratory analysis in biomarker research,2026,European Heart Journal - Digital Health,0,traverse_fwd,10.1093/ehjdh/ztag070,
3035e2fe-e53d-4f23-ac9c-d1f61a0ad6fe,LLM-Enhanced Rapid Review (LLMEn-RR): a methodology proposal,2026,International Conference on Computer Supported Cooperative Work in Design,0,traverse_fwd,10.1109/CSCWD68734.2026.11582469,
65cf4008-690f-4aa7-a7b8-48cf5e267acb,CoAuthorAI: A Human in the Loop System For Scientific Book Writing,2026,arXiv.org,0,traverse_fwd,10.48550/arXiv.2604.19772,2604.19772
64806a21-44ae-475b-acdc-76139d167b80,A Visionary Look at Vibe Researching,2026,arXiv.org,0,traverse_fwd,10.48550/arXiv.2604.00945,2604.00945
4ee21cbe-4947-4147-9549-ada5fcccbbc9,Scholar Augment: An End-to-End Multi-LLM Platform for Accelerating Systematic Literature Reviews and Semantic Corpus Analysis,2026,International Workshop on Document Analysis Systems,0,traverse_fwd,10.1109/DAS69882.2026.11553334,
291d20ee-00e2-4bcd-9d35-a4699a3bd640,Value and Credibility of Meta-Analysis: Tutorial on Enhancing Methodological Rigor and AI-Powered Efficiency.,2026,Journal of Medical Internet Research,0,traverse_fwd,10.2196/92132,
7c5726fa-d28f-413e-8716-f89b9ad338e1,Harnessing artificial intelligence for scalable evidence synthesis in reviews: Application in a bibliometric analysis of physical activity technologies,2026,Digital Health,0,traverse_fwd,10.1177/20552076261455158,
7b7984cd-1933-413b-8d50-80fc9ccbeba1,Comparing the performance of narrow vs. broad search strategies when using machine learning-based software for title/abstract screening,2026,Journal of the Medical Library Association,0,traverse_fwd,10.5195/jmla.2026.2286,
486d5d6d-f1f1-48b3-aec5-0571211b204a,Modelling and classifying the components of literature reviews: a novel annotation schema and evaluation of transformer models,2026,PeerJ Computer Science,0,traverse_fwd,10.7717/peerj-cs.3921,
d2764c11-c6ba-41f7-a6fd-4b8a340f7016,Machine Learning-Assisted Screening in Systematic Reviews: A Case Study on Pelvic Inflammatory Disease Prevention,2026,Applied Sciences,0,traverse_fwd,10.3390/app16125816,
6f0e52fc-aa49-4087-a358-0e0a86843bc9,Probing the Future of Meta-Analysis: Eliciting Design Principles via an Agentic Research IDE,2026,arXiv.org,0,traverse_fwd,10.48550/arXiv.2601.18239,2601.18239
ff18e27d-f126-4d09-a5b8-0abdf93bcf7e,REFLECTIVE-TIAB: cost-effective prompt optimisation for large language model-based title and abstract screening in literature reviews.,2026,Expert review of pharmacoeconomics & outcomes research,0,traverse_fwd,10.1080/14737167.2026.2691995,
72500c98-44d7-44f9-b119-b7d276c18440,Evaluating large language models for technology-oriented searches in engineering design,2026,Proceedings of the Design Society,0,traverse_fwd,10.1017/pds.2026.10597,
fc769ef1-1527-44d7-960f-e8349ecd94dc,Linguistic Polarity and Decision Architecture in LLM-Based Abstract Screening for Systematic Reviews,2026,Inf.,0,traverse_fwd,10.3390/info17050449,
d14292ba-6630-4ee2-aef4-7ae0413caa2f,Automating methodological quality assessment in orthopedic systematic reviews using large language models.,2026,Journal of Orthopaedic Surgery,0,traverse_fwd,10.1177/10225536261459518,
81fb61e5-e472-4cea-a8d6-9fdb991dbdb5,Research Automation in Healthcare: Scoping Review with ☸️SAIMSARA,2026,SAIMSARA Journal,0,traverse_fwd,10.62487/saimsaraed91d2be,
a886ba42-d125-4dd4-8be7-43abfff7a43a,GenAI as a Tool for Scientists and Researchers,2026,2026 25th International Symposium INFOTEH-JAHORINA (INFOTEH),0,traverse_fwd,10.1109/INFOTEH68759.2026.11477705,
a528b94b-f99b-4930-817e-71c90a02cbfd,DeepSurvey-Bench: Evaluating Academic Value of Automatically Generated Scientific Survey,2026,arXiv.org,0,seed,10.48550/arXiv.2601.15307,2601.15307
bef00717-bc5c-464f-9819-a83bb6ad3ed4,A Tri-Level Semantic and LLM-Assisted Methodology for Systematic Literature Reviews (TriSem-LLM),2026,IEEE Access,0,traverse_fwd,10.1109/ACCESS.2026.3700013,
a86a024e-5c0a-4d35-b5de-5db62e7bce76,Understanding LLMs in Title-Abstract Screening: From Disagreements to Recommendations,2026,,0,traverse_fwd,,2606.17588
87c1dc9f-1a99-458b-bd34-96ee72805b74,Towards LLM Accelerated Rapid Reviews for Software Tool Discovery -- Case for Log Anomaly Detection,2026,,0,traverse_fwd,,2606.16839
c19049a7-b66d-433c-a22a-8829ef7465ef,From Automation to Autonomy: A Survey on Large Language Models in Scientific Discovery,2025,Conference on Empirical Methods in Natural Language Processing,83,traverse_fwd,10.48550/arXiv.2505.13259,2505.13259
46eb3587-b2e9-4152-be3f-ae715527d410,Robin: A multi-agent system for automating scientific discovery,2025,arXiv.org,74,traverse_fwd,10.48550/arXiv.2505.13400,2505.13400
95076ae5-111a-4ac9-b3f8-0d1b06824fa9,"Transforming Science with Large Language Models: A Survey on AI-assisted Scientific Discovery, Experimentation, Content Generation, and Evaluation",2025,arXiv.org,42,traverse_fwd,10.48550/arXiv.2502.05151,2502.05151
1672a9a1-0aad-4ea3-906c-39a78610e2a0,Curie: Toward Rigorous and Automated Scientific Experimentation with AI Agents,2025,arXiv.org,32,traverse_fwd,10.48550/arXiv.2502.16069,2502.16069
a986eb7c-93a8-406a-b8ed-0eda8acb1eca,Development of Prompt Templates for Large Language Model–Driven Screening in Systematic Reviews,2025,Annals of Internal Medicine,29,traverse_bwd,10.7326/ANNALS-24-02189,
a84a8428-1595-45b9-89a1-a725b56b8330,A comprehensive survey on automatic text summarization with exploration of LLM-based methods,2025,Neurocomputing,27,traverse_fwd,10.1016/j.neucom.2025.131928,
ada8d3c2-76a9-4b41-85c4-42efde8e2943,SurveyX: Academic Survey Automation via Large Language Models,2025,arXiv.org,26,traverse_bwd,10.48550/arXiv.2502.14776,2502.14776
9177da43-961c-471b-b287-64fa25e20711,"Rapid reviews methods series: guidance on rapid scoping, mapping and evidence and gap map (‘Big Picture Reviews’)",2025,BMJ evidence-based medicine,24,traverse_fwd,10.1136/bmjebm-2023-112389,
df8e7e3c-7401-4cf6-90d8-bb410d7c1d4f,Digital Tools to Support the Systematic Review Process: An Introduction,2025,Journal of Evaluation In Clinical Practice,15,traverse_fwd,10.1111/jep.70100,
720065c2-067c-476b-8a94-afc251063722,Large-scale simulation study of active learning models for systematic reviews,2025,International Journal of Data Science and Analysis,14,traverse_fwd,10.1007/s41060-025-00777-0,
8f364d17-9797-4267-aabe-1d079b73fa4c,ASReview LAB v.2: Open-source text screening with multiple agents and a crowd of experts,2025,Patterns,14,traverse_fwd,10.1016/j.patter.2025.101318,
f485a535-a300-41df-acc1-abe9678ccb28,AI-Assisted Tools for Scientific Review Writing: Opportunities and Cautions,2025,ACS Applied Materials and Interfaces,13,traverse_fwd,10.1021/acsami.5c08837,
dc7f5db8-3718-43aa-b56d-62b04eab8f84,"Evolving Roles of LLMs in Scientific Innovation: Assistant, Collaborator, Scientist, and Evaluator",2025,,13,traverse_fwd,,2507.11810
6fdd0bbf-e38d-421d-b917-85628efe394d,How Far Are AI Scientists from Changing the World?,2025,arXiv.org,13,traverse_fwd,10.48550/arXiv.2507.23276,2507.23276
7f3910b2-7433-4c66-aa55-9f1be71e245f,Large Language Models with Human-In-The-Loop Validation for Systematic Review Data Extraction,2025,arXiv.org,11,traverse_fwd,10.48550/arXiv.2501.11840,2501.11840
77c477b9-9328-4220-a3cf-3e1c01c81114,From Hypothesis to Publication: A Comprehensive Survey of AI-Driven Research Support Systems,2025,Conference on Empirical Methods in Natural Language Processing,10,traverse_fwd,10.48550/arXiv.2503.01424,2503.01424
1a65c788-7175-449c-871d-48c2fd0ac272,InteractiveSurvey: An LLM-based Personalized and Interactive Survey Paper Generation System,2025,arXiv.org,9,traverse_fwd,10.48550/arXiv.2504.08762,2504.08762
48c13434-6cc3-42ac-959d-11aaab26dffe,Evaluating the AI Tool “Elicit” as a Semi-Automated Second Reviewer for Data Extraction in Systematic Reviews: A Proof-of-Concept,2025,Social science computer review,9,traverse_fwd,10.1177/08944393251404052,
8488779d-c8d6-4859-a1eb-49f6a97bdfae,"Artificial Intelligence and Automation in Evidence Synthesis: An Investigation of Methods Employed in Cochrane, Campbell Collaboration, and Environmental Evidence Reviews",2025,Cochrane evidence synthesis and methods,9,traverse_fwd,10.1002/cesm.70046,
8a5f913c-1d33-4045-b4d8-cf787999d1ed,Critical Assessment of Large Language Models’ (ChatGPT) Performance in Data Extraction for Systematic Reviews: Exploratory Study,2025,JMIR AI,8,traverse_fwd,10.2196/68097,
f16945a6-40f6-4887-95d4-88934de4d9f4,Artificial Intelligence Software to Accelerate Screening for Living Systematic Reviews,2025,Clinical Child and Family Psychology Review,8,traverse_fwd,10.1007/s10567-025-00519-5,
dd008059-6bfb-43db-befb-50c0495ba86a,SurveyGen: Quality-Aware Scientific Survey Generation with Large Language Models,2025,Conference on Empirical Methods in Natural Language Processing,8,traverse_fwd,10.48550/arXiv.2508.17647,2508.17647
1ce01862-0571-487b-bf58-777a3c986706,Do it faster with PICOS: Generative AI-Assisted systematic review screening,2025,Journal of Biomedical Informatics,7,traverse_fwd,10.1016/j.jbi.2025.104860,
006fad7d-5a95-4c9e-bdbb-e863dbf9afc1,A Survey of AI Scientists,2025,arXiv.org,7,traverse_fwd,10.48550/arXiv.2510.23045,2510.23045
673b530b-fc33-4ec0-bfa5-dafa410cebb2,Completing A Systematic Review in Hours instead of Months with Interactive AI Agents,2025,Annual Meeting of the Association for Computational Linguistics,7,seed,10.48550/arXiv.2504.14822,2504.14822
de1f2052-9ccc-43c5-b0fb-27757e93ba76,On the Difficulties of Conducting and Replicating Systematic Literature Reviews Studies Using LLMs in Software Engineering,2025,2025 IEEE/ACM International Workshop on Methodological Issues with Empirical Studies in Software Engineering (WSESE),7,traverse_bwd,10.1109/WSESE66602.2025.00010,
549e4392-9cba-423b-a987-7f500a256bfe,Risk of Bias Assessment of Diagnostic Accuracy Studies Using QUADAS 2 by Large Language Models,2025,Diagnostics,7,traverse_fwd,10.3390/diagnostics15121451,
2a4c5781-0154-4b9e-bb59-0d2fae71520e,SESR-Eval: Dataset for Evaluating LLMs in the Title-Abstract Screening of Systematic Reviews,2025,International Symposium on Empirical Software Engineering and Measurement,7,traverse_bwd,10.1109/ESEM64174.2025.00053,2507.19027
8b8042e7-0bf1-4f2c-a869-1b19f0cb3f32,"Valsci: an open-source, self-hostable literature review utility for automated large-batch scientific claim verification using large language models",2025,BMC Bioinformatics,6,traverse_fwd,10.1186/s12859-025-06159-4,
ba94d2ad-23fc-456d-a6f5-903cc2b13de3,Artificial Intelligence as a New Research Ally? Performing AI-Assisted Systematic Literature Reviews in Health Economics,2025,PharmacoEconomics (Auckland),6,traverse_fwd,10.1007/s40273-025-01481-4,
68463132-ce06-41cf-baba-e06fcf88c630,Leveraging LLMs for Semi-Automatic Corpus Filtration in Systematic Literature Reviews,2025,Computers & graphics,6,traverse_fwd,10.1016/j.cag.2026.104537,2510.11409
c793d87e-f998-4a64-8884-7c09335ff0a6,LiRA: A Multi-Agent Framework for Reliable and Readable Literature Review Generation,2025,AAAI Conference on Artificial Intelligence,5,traverse_bwd,10.48550/arXiv.2510.05138,2510.05138
79086670-1cbe-4297-b6d4-b325a3619bcf,"Can machine learning help accelerate article screening for systematic reviews? Yes, when article separability in embedding space is high",2025,Research Synthesis Methods,5,traverse_bwd,10.1017/rsm.2024.16,
8bdca46b-7dd4-40c1-b5d2-86c2a1a81c6d,Highlighting Case Studies in LLM Literature Review of Interdisciplinary System Science,2025,Applied Informatics,5,traverse_fwd,10.1007/978-981-96-0348-0_3,2503.16515
c9976ea8-b3b2-4f12-a74c-e094bd464321,Active learning models to screen articles as part of a systematic review of literature on digital tools in food safety.,2025,Journal of Food Protection,5,traverse_fwd,10.1016/j.jfp.2025.100488,
68d0c430-1e8c-4f8a-9dd6-8bc9da50e096,PROMPTHEUS: A Human-Centered Pipeline to Streamline Systematic Literature Reviews with Large Language Models,2025,Inf.,4,traverse_fwd,10.3390/info16050420,
c93a7612-2ab4-49fd-9fe8-67e2a6c1d44a,Automated tools for systematic review screening methods: an application of machine learning for sexual orientation and gender identity measurement in health research,2025,Journal of the Medical Library Association,4,traverse_fwd,10.5195/jmla.2025.1860,
cdf9b14e-c281-4424-8470-bd72be7b2c7f,ScholarEval: Research Idea Evaluation Grounded in Literature,2025,arXiv.org,4,traverse_fwd,10.48550/arXiv.2510.16234,2510.16234
6e50e055-ff81-415c-ab37-0df330b7a27f,SGSimEval: A Comprehensive Multifaceted and Similarity-Enhanced Benchmark for Automatic Survey Generation Systems,2025,International Conference on Advanced Data Mining and Applications,4,traverse_fwd,10.48550/arXiv.2508.11310,2508.11310
6f98291c-b1d9-475d-998b-6ca21f97944e,Evaluating Large Language Models for Literature Screening: A Systematic Review of Sensitivity and Workload Reduction,2025,International Conference on Data Technologies and Applications,4,traverse_fwd,10.5220/0013562900003967,
b4ca8938-e8be-416c-8d63-8002afe3e9d3,The hunt for the last relevant paper: blending the best of humans and AI,2025,European Journal of Psychotraumatology,4,traverse_fwd,10.1080/20008066.2025.2546214,
3a35750d-fa55-4746-b04c-60e54b4e15be,Modelling and Classifying the Components of a Literature Review,2025,arXiv.org,4,traverse_fwd,10.48550/arXiv.2508.04337,2508.04337
02262aa9-d8c4-4fd5-8f0e-59f52bfbed30,Machine Learning-Assisted Health Economics and Policy Reviews: A Comparative Assessment,2025,Applied Health Economics and Health Policy,3,traverse_fwd,10.1007/s40258-025-00963-y,
22bd057b-b0ee-492a-94d1-6aaab40c3ddd,"SciRAG: Adaptive, Citation-Aware, and Outline-Guided Retrieval and Synthesis for Scientific Literature",2025,arXiv.org,3,traverse_fwd,10.48550/arXiv.2511.14362,2511.14362
562afa13-7083-47c7-9a27-a6c43ecc0b6a,Can AI Validate Science? Benchmarking LLMs on Claim →Evidence Reasoning in AI Papers,2025,IJCNLP-AACL,3,traverse_fwd,10.18653/v1/2025.ijcnlp-long.127,
5235ba3e-cbce-4977-8681-c01b42ff07a2,AISysRev - LLM-based Tool for Title-abstract Screening,2025,arXiv.org,3,seed,10.48550/arXiv.2510.06708,2510.06708
7a31cfcc-e077-45b6-bc08-8138b062665b,Simulation-based active learning for systematic reviews: A scoping review of literature,2025,Journal of information science,3,traverse_fwd,10.1177/01655515251379058,
d3ec7383-6f8d-4d9c-b5f1-826445d33522,Machine-learning assisted screening for evidence synthesis: Methodological case study of the ASReview tool,2025,Journal of Clinical and Translational Science,3,traverse_fwd,10.1017/cts.2025.10173,
9ff577f7-e3d3-4d62-a0a7-40f3b2c40d17,Can AI Validate Science? Benchmarking LLMs for Accurate Scientific Claim → Evidence Reasoning,2025,arXiv.org,2,traverse_fwd,10.48550/arXiv.2506.08235,2506.08235
98d033b9-993a-4391-8b9d-96fe05367865,An Artificial Intelligence Driven Semantic Similarity-Based Pipeline for Rapid Literature,2025,arXiv.org,2,traverse_fwd,10.48550/arXiv.2509.15292,2509.15292
ff7b984c-1ca5-4f48-a5fc-3c09d024dc50,Have we reached the beginning of the end for review papers?,2025,Quantitative Science Studies,2,traverse_fwd,10.48550/arXiv.2511.07490,2511.07490
199327a1-e61f-4f62-9ef6-5a7540f2411e,SurveyGen-I: Consistent Scientific Survey Generation with Evolving Plans and Memory-Guided Writing,2025,IJCNLP-AACL,2,traverse_fwd,10.48550/arXiv.2508.14317,2508.14317
d74ffe45-5a10-4c91-bbb3-62aa7f96fada,The impact and return-on-investment of evidence-based practice in conservation and environmental management: A machine learning-assisted scoping review protocol,2025,PLoS ONE,2,traverse_fwd,10.1371/journal.pone.0326521,
70c558fc-15ec-42d3-837a-d3a8b38c419a,To include or not to include? A prescription from the pharmacy on how to use active learning-assisted screening in systematic reviews,2025,Systematic Reviews,2,traverse_fwd,10.1186/s13643-026-03185-y,
2c9c0871-711c-4fb6-b248-20becf8901a1,LLM4SCREENLIT: Recommendations on Assessing the Performance of Large Language Models for Screening Literature in Systematic Reviews,2025,Information and Software Technology,1,seed,10.1016/j.infsof.2026.108204,2511.12635
97a01df0-b229-444b-93aa-f352523ed954,Large language model enhanced framework for systematic reviews and meta-analyses,2025,BMJ Digital Health &amp; AI,1,traverse_fwd,10.1136/bmjdhai-2025-000017,
cb806031-ab06-4244-959c-b191bc1af595,From Verification Burden to Trusted Collaboration: Design Goals for LLM-Assisted Literature Reviews,2025,IUI Companion,1,traverse_fwd,10.48550/arXiv.2512.11661,2512.11661
53c31380-80b0-4ae4-a8a6-5feae20e9e05,Leveraging Large Language Models for Generating Research Topic Ontologies: A Multi-Disciplinary Study,2025,ACM Transactions on Intelligent Systems and Technology,1,traverse_fwd,10.48550/arXiv.2508.20693,2508.20693
8b3093e4-22fd-43fc-874d-7e7efc159806,A Generalised and Adaptable Reinforcement Learning Stopping Method,2025,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1,traverse_fwd,10.1145/3726302.3729879,2505.01907
fa67470b-318f-45c3-9dbf-fb1012f8acb2,Leveraging Llms for Streamlining and Demystifying the Systematic Literature Review Process,2025,Frontiers in Education Conference,1,traverse_fwd,10.1109/FIE63693.2025.11328649,
ef379910-22fd-4de0-a1fd-2e16426e70d7,LLM$\times$MapReduce-V2: Entropy-Driven Convolutional Test-Time Scaling for Generating Long-Form Articles from Extremely Long Resources,2025,,1,traverse_bwd,,2504.05732
70fc7e7a-3b51-4e75-ac1e-c91a70d9ee0a,ReviewGenie: a novel automated system for systematic reviews—an exploratory study in speech and language disorders,2025,Systematic Reviews,1,traverse_fwd,10.1186/s13643-025-02895-z,
4b588556-5ccb-48b3-9770-9036e09f5da5,Strategizing AI utilization for psychological literature screening: A comparative analysis of machine learning algorithms and key factors to consider,2025,Research Synthesis Methods,1,traverse_fwd,10.1017/rsm.2025.10053,
e0f894bd-c1b7-4e88-a0a7-1072562b4f6f,Machine Learning-Assisted Systematic Review: A Case Study in Learning Analytics,2025,Education sciences,1,traverse_fwd,10.3390/educsci15111488,
e5e3860c-2b9a-48a5-b4c5-c20ec9e416c6,"Evaluating Smart Building Features for Fire, Electrical, and Life Safety: A Rapid Human-LLM Framework for Literature Review and Research Mapping",2025,IEEE Access,1,traverse_fwd,10.1109/ACCESS.2025.3613246,
2b8b7417-2286-405b-820f-dd0660634035,ResearchPulse: Building Method-Experiment Chains through Multi-Document Scientific Inference,2025,ACM Multimedia,1,traverse_fwd,10.1145/3746027.3754813,2509.03565
71034b69-2028-4d89-8d97-075d3b121ef7,Artificial intelligence as team member versus manual screening to conduct systematic reviews in medical sciences,2025,iScience,1,traverse_fwd,10.1016/j.isci.2025.113559,
de978637-ea26-4c34-8787-d9f467e2b2c4,Advocating for trust in and trustworthy AI to transform evidence synthesis,2025,Environmental Evidence,0,traverse_fwd,10.1186/s13750-025-00369-2,
30121fe6-c61e-4ef6-9a8e-4d4b46279ff8,AI in the Age of Scientific Saturation: A Survey of How LLMs Rediscover the Obvious,2025,IEEE International Conference on Circuits and Systems for Communications,0,traverse_fwd,10.1109/ICCSC66714.2025.11135215,
cfc0eb9b-0584-4748-b195-e1b6c8e4e70e,Eliminating Agentic Workflow for Introduction Generation with Parametric Stage Tokens,2025,arXiv.org,0,traverse_fwd,10.48550/arXiv.2601.09728,2601.09728
08677cdb-8329-4121-9ebd-0ac77ff63bc1,"Queryome: Orchestrating Retrieval, Reasoning, and Synthesis across Biomedical Literature",2025,bioRxiv,0,traverse_fwd,10.64898/2025.12.22.696019,
6a684bc5-cd21-4980-851e-37c2da1711a3,A machine learning model to support the screening for methods guidance articles in MEDLINE: A performance evaluation of ASReview simulation mode,2025,medRxiv,0,traverse_fwd,10.1101/2025.10.13.25337935,
158e170d-3fac-480f-ac74-797ac220cd1f,Evaluation of semi-automated record screening methods for systematic reviews of prognosis studies and intervention studies,2025,Research Synthesis Methods,0,traverse_fwd,10.1017/rsm.2025.10025,
